Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16165","01/06/1988 00:00:00","01/02/1993 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16167","28/06/2001 00:00:00","06/02/2007 00:00:00","automatic","UV-P","","horibaAPOA360","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16299","01/07/1993 00:00:00","27/06/2001 00:00:00","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16429","23/08/1992 00:00:00","31/12/1994 00:00:00","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16430","12/02/1995 00:00:00","27/06/2001 00:00:00","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.16800","18/03/1993 00:00:00","02/03/1995 00:00:00","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51200","051200","Salzburg Lehener Park, Franz Martin-Straße 1","SPO.05.1200.965.7.1","O3","13.03488","47.81565","420.0","m","suburban","background","01/09/1988 00:00:00","19/12/2023 00:00:00","SAM.05.1200.965.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","detached","basin","","","","","","","","SPP.05.1200.965.7.1.4295","07/02/2007 00:00:00","28/11/2017 00:00:00","automatic","UV-P","","API400E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.2","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68679.1.1","SO2","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68679.1.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68679.1.1.16479","20/12/2023 00:00:00","","automatic","UV-FL","","thermo43i","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68681.8.1","NO2","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68681.8.1","4.0","m","","","","","","m","Transport","5.0","t.km-2.year-1","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68681.8.1.16481","20/12/2023 00:00:00","","automatic","chemi","","APIT200","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68682.7.1","O3","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68682.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68682.7.1.16482","20/12/2023 00:00:00","","automatic","UV-P","","APIT400","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68683.5.1","PM10","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68683.5.1","4.0","m","","","","","","m","Other sectors","0.2","t.km-2.year-1","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68683.5.1.16483","20/12/2023 00:00:00","","automatic","BETA","","horibaAPDA372","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","4.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68684.6001.1","PM2.5","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68684.6001.1","4.0","m","","","","","","m","Other sectors","","","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68684.6001.1.16484","20/12/2023 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51201","051201","Salzburg Paumannpark","SPO.05.1201.68719.6001.1","PM2.5","13.02801","47.81575","420.0","m","suburban","background","21/12/2023 00:00:00","","SAM.05.1201.68719.6001.1","4.0","m","","","","","","m","Other sectors","","","0","","","","t.year-1","5020 Salzburg","open","basin","","","","","","","","SPP.05.1201.68719.6001.1.16536","21/12/2023 00:00:00","","automatic","BETA","","horibaAPDA372","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","4.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.14651","14/10/2013 00:00:00","01/01/2017 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.14930","01/01/2018 00:00:00","01/01/2020 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.14935","01/01/2017 00:00:00","01/01/2018 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.15449","01/01/2020 00:00:00","01/01/2023 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.16740","01/01/2023 00:00:00","01/01/2025 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67773.5.1","PM10","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67773.5.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","1.2","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67773.5.1.16853","01/01/2025 00:00:00","","automatic","BETA","","horibaAPDA372","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","4.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.05","Amt der Salzburger Landesregierung","UTC+01","AT51500","051500","Salzburg Stadtautobahn A1","SPO.05.1500.67774.8.1","NO2","13.00044","47.81486","425.0","m","suburban","traffic","14/10/2013 00:00:00","","SAM.05.1500.67774.8.1","3.0","m","170.0","m","8.0","m","","m","Transport","","","0","9.1","t.km-1.year-1","","t.year-1","5071 Wals-Siezenheim","open","basin","170.0","","0.09","0.0","28.0","90","77000","SPP.05.1500.67774.8.1.14648","14/10/2013 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
